1.705915268950438701e+01 6.631156413373863190e-01 5.109352543350714759e-02 3.863465698862082742e-03 3.080609941457352176e-04 2.710522726925484663e-05 2.031809229825892794e-06 1.517526881047324497e-07 1.136128801125533652e-08 8.526421772720084426e-10 6.351309098102309674e-11
1.985393474781341894e+01 4.051777490691490513e+00 4.334556549189790831e-01 2.957193311077601847e-02 2.137826139392157761e-03 1.729901635100003618e-04 1.168455019158875583e-05 7.860078665015142552e-07 5.301122859490247045e-08 3.584704597692533004e-09 2.403687848825999965e-10
1.014736274118903880e+00 1.348882518073629022e+00 1.714352044377710937e+00 2.101010328328328569e+00 2.526697951951951904e+00 2.968258674674673969e+00 3.443666959146831630e+00 3.930811267855479407e+00 4.403656180691957189e+00 4.865087110667449366e+00 5.322369024794352477e+00
7.590572594594593991e-02 7.671024150150149157e-02 1.227438902791680442e-01 1.832847586252919492e-01 2.280411797241686245e-01 3.039749038816593751e-01 3.485974647267933157e-01 4.394206654290110925e-01 4.992080432646727739e-01 5.896781793275182038e-01 6.662559395765702552e-01
2.493333333333333357e+01 9.973333333333334494e+00 6.648888888888889070e+00 3.324444444444444535e+00 2.493333333333333623e+00 1.662222222222222268e+00 1.495999999999999996e+00 1.130311111111111266e+00 1.346400000000000263e+00 1.414551111111111315e+00 1.555489651619812674e+00
